"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.54516830113027e-45,0.471260185218051,0.407,0.159,1.90480346600495e-40,"5","VIRMA"
1.13681941257747e-14,0.471070575602647,0.684,0.617,2.53408415257643e-10,"5","MTDH"
3.87843184136514e-08,0.470978517496158,0.403,0.259,0.000864541241758703,"5","NAGK"
0.000187507589287167,0.470977900004995,0.049,0.023,1,"5","TTLL7"
5.22347841004881e-22,0.470775314536608,0.543,0.338,1.16436557238398e-17,"5","TEX264"
4.9857129011493e-10,0.47015056650016,0.16,0.078,1.11136526279519e-05,"5","DNAJC25"
1.94024365305982e-10,0.470074587981691,0.105,0.043,4.32499712703565e-06,"5","NNT-AS1"
1.82913793300418e-35,0.470006505552012,0.328,0.126,4.07733136645962e-31,"5","ASMTL"
0.00093483797086451,0.469815471896457,0.055,0.029,1,"5","TRAM2-AS1"
3.73873674344761e-23,0.469568549058354,0.383,0.185,8.33401807481907e-19,"5","FAM96A"
1.35607892185369e-22,0.469348627145628,0.599,0.365,3.02283552470406e-18,"5","PDAP1"
1.12619565954559e-07,0.469306496694668,0.051,0.018,0.00251040274469308,"5","EME2"
6.74843893094653e-31,0.468821108399414,0.413,0.184,1.50429452209729e-26,"5","EFR3A"
1.96701025544644e-43,0.468737012697757,0.239,0.067,4.38466256041567e-39,"5","PPP1R37"
2.23295870615131e-16,0.468292801521832,0.318,0.162,4.97748825188189e-12,"5","ERO1A"
3.9970939833755e-21,0.468056897594529,0.215,0.086,8.90992219834233e-17,"5","MAP2K4"
1.37895288628937e-12,0.468048199321445,0.237,0.122,3.07382387882764e-08,"5","MTURN"
0.00354303283898751,0.467666097693413,0.053,0.03,1,"5","FAM83G"
5.88641252846342e-12,0.46712049267502,0.405,0.24,1.31214021671978e-07,"5","ISCA1"
3.49540210652044e-25,0.4670330433125,0.611,0.374,7.79160083564472e-21,"5","NSD3"
6.72932459059267e-09,0.466924338780626,0.387,0.24,0.000150003374448901,"5","WDR13"
0.00268105005249164,0.466888028569659,0.087,0.055,1,"5","OLFML3"
6.66275703792997e-26,0.466852308404076,0.188,0.062,1.48519517132497e-21,"5","POLR2D"
0.00294393461286456,0.466370762731795,0.028,0.012,1,"5","MYZAP"
1.48101007399926e-10,0.46635641642722,0.652,0.548,3.30131955595175e-06,"5","REEP5"
1.33880587220171e-12,0.466250963514572,0.453,0.278,2.98433216972483e-08,"5","TMEM70"
4.0283890571132e-39,0.466146962871315,0.443,0.191,8.97968204721104e-35,"5","RELA"
3.48456373725029e-16,0.466070293168111,0.547,0.347,7.76744102670462e-12,"5","RAD23A"
3.18013493359267e-10,0.466014352637486,0.134,0.061,7.08883878047142e-06,"5","PDE6D"
3.98226899436772e-09,0.465410545100527,0.158,0.079,8.87687581534509e-05,"5","TOGARAM1"
4.53933793871952e-19,0.465298060199552,0.464,0.273,1.01186381991997e-14,"5","ACBD3"
5.1562916931498e-18,0.464679691122055,0.879,0.806,1.14938898132002e-13,"5","PFN1"
1.960758760257e-14,0.464592588479713,0.045,0.009,4.37072735248888e-10,"5","ZNF816-ZNF321P"
1.63919974299902e-18,0.46456982434559,0.403,0.215,3.65394014711912e-14,"5","POP4"
9.62180981891023e-21,0.464459572420918,0.213,0.086,2.14479762673328e-16,"5","KCTD3"
4.76642783004436e-21,0.464359684289671,0.595,0.398,1.06248442759519e-16,"5","LAMTOR2"
2.38311578289983e-19,0.464301405632276,0.611,0.385,5.31220339166201e-15,"5","PSMD4"
1.0642461916463e-28,0.464159973400131,0.047,0.005,2.37231118579876e-24,"5","PPM1H"
9.69009758518648e-18,0.464081799773401,0.65,0.484,2.16001965271392e-13,"5","ATP5MF"
1.53488202480148e-16,0.463642058924977,0.182,0.075,3.42140552148498e-12,"5","TCHP"
2.72228473437502e-10,0.463490287581361,0.126,0.056,6.06824490139537e-06,"5","RPS6KA2"
3.88348688858044e-26,0.463472664970926,0.13,0.035,8.65668062333467e-22,"5","ZNF714"
1.80556770888864e-19,0.462528666301016,0.119,0.036,4.02479097988367e-15,"5","DTNB"
1.6759409385635e-06,0.462436533513022,0.087,0.041,0.037358399461519,"5","STOML1"
2.10018751007641e-48,0.462036659900341,0.32,0.103,4.68152797871133e-44,"5","OSBPL2"
